date	customer	transaction_count	units	sales	discount
2019-03-07	1	2	3.8627847357691465	24.778656218860736	0.0
2019-03-08	1	2	7.004285263183322	20.335233646798727	0.0
2019-03-09	1	2	4.20282900644348	9.572818923187913	0.0
2019-01-01	2	1	23.613134899796254	63.41431999305036	0.0
2019-01-06	2	1	25.36898869593393	98.76368648518108	0.0
2019-01-14	2	1	12.1645164641619	33.08916975977955	0.0
2019-01-16	2	1	14.257836082400305	49.00324605793935	0.0
2019-01-17	2	1	29.34891355634121	84.22642967343316	1.0
2019-01-27	2	1	32.09446794042971	85.94409067315563	0.0
2019-02-01	2	1	9.50489263471956	32.03318954210139	0.0
2019-02-05	2	1	19.185671114808518	73.09012541014178	0.0
2019-02-06	2	1	7.547033578933724	31.73159079883181	0.0
2019-02-14	2	1	2.005958932875728	9.029921594516663	0.0
2019-02-15	2	1	15.473102662157075	75.23559337654757	0.0
2019-02-18	2	1	31.913829617930173	112.57967122438869	0.0
2019-02-24	2	1	21.389886373601925	78.58526790553319	0.0
2019-03-07	2	1	11.70234945085674	47.857948655910285	0.0
2019-01-01	3	1	10.460295409270804	40.324964468143655	0.0
2019-01-06	3	1	5.641508721349827	28.50874799536448	0.0
2019-01-08	3	1	5.422782230730874	26.848520249205627	0.0
2019-01-13	3	1	16.41837755184551	54.34987372121903	0.0
2019-01-25	3	1	4.992814137723597	39.30630464234979	0.0
2019-02-03	3	1	4.775700171867384	27.410382158943392	0.0
2019-02-24	3	1	15.830361196279117	50.46283403312999	0.0
2019-01-01	4	1	7.8070878355643325	48.78370807114902	1.0
2019-01-04	4	1	2.388937721514622	12.115347910835768	0.0
2019-01-07	4	1	5.83025842344424	24.66031312441721	0.0
2019-01-19	4	2	19.199445943091924	91.61003634377971	1.0
2019-01-25	4	1	6.663289736577719	41.55470049330784	0.0
2019-02-10	4	1	15.23143113732546	77.50194246732089	0.0
2019-02-15	4	1	8.53818496237119	40.851444632414434	0.0
2019-02-27	4	1	3.0044674290430065	8.302342473483616	0.0
2019-03-08	4	2	2.3789442447902367	12.746870441937213	0.0
2019-03-10	4	1	9.797764739974717	22.182851950811987	0.0
2019-01-01	5	1	5.8413186746220855	28.701918452933	0.0
2019-01-03	5	2	1.8402036393977057	12.709418717420402	0.0
2019-01-04	5	1	8.017928807776228	38.91892897506444	0.0
2019-01-05	5	3	9.889846879565402	59.09587760888269	0.0
2019-01-07	5	3	5.479703204295103	31.997189827313427	0.0
2019-01-08	5	4	8.103343039842729	38.66067491223178	0.0
2019-01-09	5	2	21.28610509842257	68.51392497588728	1.5
2019-01-10	5	2	2.229670867507918	14.44904730497893	0.0
2019-01-11	5	2	3.093259562572883	21.41003889773979	0.0
2019-01-12	5	1	1.0642446588578798	2.2315209203791047	0.0
2019-01-13	5	5	14.508023066081018	59.36679541930478	0.0
2019-01-14	5	1	8.246488895956634	24.64963502595745	0.0
2019-01-15	5	4	10.512992794799603	29.58668072183432	0.0
2019-01-16	5	1	3.968534980111965	14.328061719997402	0.0
2019-01-17	5	3	15.777364566705609	64.44268212263263	0.0
2019-01-18	5	1	7.577290730509515	62.40003582513341	0.0
2019-01-19	5	1	5.029293594888942	17.581135991800114	0.0
2019-01-20	5	3	8.19056474861786	36.17045603365511	0.0
2019-01-21	5	2	2.9611517704306203	20.517814019193466	0.0
2019-01-22	5	3	9.249889164281576	24.753859745423398	0.0
2019-01-24	5	3	11.07094007061151	45.31951966328217	0.0
2019-01-25	5	2	3.3554850618731487	10.805433085775936	0.0
2019-01-26	5	1	6.461844896392548	51.727892438146064	0.0
2019-01-27	5	2	4.759450004327677	13.879742789480146	0.0
2019-01-28	5	3	4.746238596058172	19.311143702389824	0.0
2019-01-29	5	3	8.499617781230388	41.93598181805507	0.0
2019-01-30	5	3	13.664021704786878	81.66257237707434	0.0
2019-01-31	5	1	11.52570813163718	46.10391562868512	3.74
2019-02-03	5	4	24.57740366760861	106.18009334606022	0.0
2019-02-04	5	2	1.8554478047175755	6.694554985246406	0.0
2019-02-05	5	5	8.013799322312956	44.14095871650765	0.0
2019-02-06	5	2	5.357408977896023	12.324385326829862	0.0
2019-02-07	5	1	2.9120238688338183	14.82178572949851	0.0
2019-02-08	5	3	4.343574575120585	27.912054448275565	0.0
2019-02-09	5	3	5.901488944078518	60.73764671804681	0.0
2019-02-10	5	1	20.06505055656046	63.79719897911169	0.0
2019-02-11	5	5	10.514700736964631	42.91602736076898	0.0
2019-02-12	5	1	0.9935834324145318	2.3724765372700696	0.0
2019-02-13	5	1	0.8198590904632482	1.419468400820461	0.0
2019-02-15	5	4	6.595332643485071	18.666942953387178	0.0
2019-02-16	5	1	1.1331564926157027	3.257047065807415	0.0
2019-02-17	5	3	7.074368433857144	37.699032272177206	0.0
2019-02-18	5	3	5.088240933479399	19.57216135632595	0.0
2019-02-19	5	1	1.005181710813499	2.0645993759328074	0.0
2019-02-20	5	3	8.836207005645546	25.204572467188672	0.0
2019-02-21	5	1	4.138893927781742	16.87650111863954	0.0
2019-02-22	5	1	0.9873319114536008	9.162951218428192	0.0
2019-02-23	5	1	8.67872218403036	63.85318467297171	0.0
2019-02-24	5	1	5.0188455716574625	13.216437417989116	0.0
2019-02-26	5	1	9.248645790794038	43.4037843770887	0.0
2019-02-28	5	1	3.832386182996417	14.347353280439913	0.0
2019-03-03	5	1	7.7214278301325425	40.99484368258464	0.0
2019-03-04	5	1	1.0839085009294709	4.875596256022178	0.0
2019-03-05	5	1	6.3868382210824155	18.058696516747148	0.0
2019-03-06	5	1	1.0992028759645067	8.286933402356395	0.0
2019-03-07	5	3	11.510768437417175	58.269599552898114	0.0
2019-03-08	5	4	8.167093836954283	28.246699443782948	0.0
2019-03-09	5	1	4.438571990156799	25.078254297426557	0.0
2019-01-01	6	1	25.872560420953995	88.87738043426977	0.0
2019-01-04	6	1	18.432466869911483	69.05132327485553	0.0
2019-02-10	6	1	20.744383179882792	73.27838447222463	0.0
2019-02-17	6	1	4.986672061935416	28.10299790646186	0.0
2019-02-22	6	1	32.30737142165273	121.80534885476759	0.0
2019-03-01	6	1	4.263490198649693	27.22169997288536	0.0
2019-03-05	6	1	5.377266946049451	14.134075112280472	0.0
2019-01-01	7	1	3.2062442564218663	12.691304018558284	0.0
2019-01-04	7	1	6.394947295833234	25.835221967120074	0.0
2019-01-05	7	1	4.962359383494996	11.72220226988312	0.0
2019-01-06	7	1	4.410266312057637	11.726828886698742	0.0
2019-01-07	7	1	10.103408387505574	45.11582328325943	0.0
2019-01-13	7	1	1.8336687750979783	11.80154864072915	0.0
2019-01-22	7	1	2.75373282725755	19.062271634775005	0.0
2019-01-25	7	1	13.244855303612573	85.6620479189913	0.0
2019-02-16	7	1	7.043348179753622	57.14714160244018	0.0
2019-03-03	7	1	35.04983080008962	159.2736029280579	0.0
2019-03-05	7	1	3.879177626782204	17.654675981932975	0.0
2019-01-01	8	1	30.804980346160434	127.49984001064976	0.0
2019-01-04	8	1	7.563739568763562	44.95905105360917	0.0
2019-01-11	8	1	28.204632232994822	103.59018789889791	0.5000000000000002
2019-01-28	8	1	13.28558558514853	62.80349841041496	0.0
2019-01-30	8	1	4.631923737199316	27.285927270245608	0.0
2019-02-06	8	1	4.766541272682917	18.5637540652303	0.0
2019-02-11	8	1	7.415975206404044	57.199632929053315	0.0
2019-02-15	8	1	17.0349640834489	81.22733103695596	0.0
2019-02-16	8	1	2.920566984881757	10.6881343921864	0.0
2019-02-20	8	1	11.904769527198109	66.73500954732161	1.0
2019-02-24	8	1	12.837988567050896	58.972892741416025	0.0
2019-02-25	8	1	13.22424424595467	49.97618763853625	3.0
2019-03-01	8	1	1.1045893110691114	15.430483378741801	0.0
2019-03-05	8	1	22.115226721630613	117.8215700545598	0.0
2019-03-08	8	1	4.478326914185266	24.514397713990423	0.0
2019-01-01	9	1	1.1163649476700566	1.8777967603285943	0.0
2019-01-04	9	1	6.154797823580487	27.984606575154718	0.0
2019-01-05	9	1	1.0612070104427902	1.937835423709953	0.0
2019-01-06	9	1	20.299747591562678	47.00322673274528	0.5000000000000002
2019-01-10	9	2	4.573800412975219	30.589653892033343	0.0
2019-01-12	9	1	2.803356883582386	7.684850530072336	0.0
2019-01-14	9	1	7.233986943387286	22.202575599828023	0.0
2019-01-18	9	1	5.081595670659079	14.90964680005518	0.0
2019-01-22	9	1	1.9937689853042704	6.8555415860743665	0.0
2019-01-25	9	1	5.685817413329978	19.475526143233427	0.0
2019-01-30	9	1	2.135244677093557	4.923942237339953	0.0
2019-01-31	9	1	2.3064998444719045	4.9142697341534	0.0
2019-02-07	9	1	5.3452555182367885	13.289090195353634	1.25
2019-02-08	9	1	3.4066198991548977	17.459461098684987	0.0
2019-02-12	9	1	3.6463318503927034	9.623491215144318	0.0
2019-02-15	9	1	5.4870947693450285	12.927688767291913	0.0
2019-02-17	9	1	20.25937021174592	79.21709422834073	0.0
2019-02-19	9	1	1.0603801202272058	5.0724087527974415	0.0
2019-02-27	9	1	1.067226136542677	2.8794838745238844	0.0
2019-02-28	9	1	3.2535545791574707	12.30593341353875	0.0
2019-03-01	9	1	0.9770498964800954	1.9257603053712584	0.0
2019-03-04	9	1	9.594272561341176	46.73163448109724	0.0
2019-03-05	9	1	2.0228178098370297	7.816048384567144	0.0
2019-03-07	9	1	2.0477146439812444	6.602010648849973	0.0
2019-03-10	9	1	20.988412104735726	59.78104731254975	0.0
2019-01-01	10	1	2.698147457086088	15.384190709222246	0.0
2019-01-06	10	1	12.116957176633404	78.61052217437522	0.0
2019-01-15	10	1	4.514140714585248	43.646550778461354	0.0
2019-01-21	10	1	8.400094054363207	31.190356454303018	0.0
2019-01-29	10	1	9.264299290831238	74.73971620964447	0.0
2019-02-03	10	1	13.48174689395612	58.5439295775584	1.0000000000000002
2019-02-11	10	1	4.727133421419624	28.88367157742137	0.0
2019-02-15	10	1	1.7804768932940531	7.682065448459878	0.0
2019-02-24	10	1	8.951348726206461	48.4681865294192	0.75
2019-03-02	10	1	9.165235656542537	36.41002724484663	0.0
2019-03-10	10	1	4.093673312133116	17.856713651632443	0.0
2019-01-01	11	1	27.436919329150637	92.21404199736044	0.0
2019-01-06	11	1	12.267621675133448	60.1175709111221	0.0
2019-01-13	11	1	19.51239373124003	64.61772666397485	0.0
2019-01-19	11	1	13.777893880843294	54.05844279781853	0.0
2019-02-01	11	1	23.532017032807175	85.97367431877692	0.0
2019-02-13	11	1	2.8310613875836017	11.509245793545801	0.0
2019-02-21	11	1	11.061782968776116	31.974812752018003	0.0
2019-02-27	11	1	12.600386744048365	67.55042905679983	0.0
2019-03-05	11	1	17.21018368376784	72.63527517618049	0.0
2019-01-01	12	1	36.70952335426399	127.23730134362327	0.0
2019-01-05	12	1	7.1793914156683964	29.924567761907173	0.0
2019-01-06	12	1	43.55569191645883	160.49443746403676	0.0
2019-01-13	12	1	45.056602683484876	176.12587449005204	0.0
2019-01-15	12	1	4.809923574050986	19.765360753596998	0.0
2019-01-18	12	1	50.22033303540968	164.74778278511968	0.0
2019-01-24	12	1	6.641368971291072	22.252333439904884	0.0
2019-01-26	12	1	5.335378662547914	20.058924155773013	0.0
2019-01-27	12	1	42.13881593160231	204.26049449353482	0.0
2019-01-31	12	1	1.083591411639534	3.4873789979728924	0.0
2019-02-04	12	1	41.707152929283296	187.040753367976	0.0
2019-02-10	12	1	34.62930259932244	180.5431654028605	0.0
2019-02-16	12	1	4.947803787558033	17.744662074787122	0.0
2019-02-18	12	1	30.002366051629977	154.86377044968881	0.0
2019-02-23	12	2	41.11883661589655	143.50054987027997	1.7500000000000002
2019-02-24	12	1	6.337570835457223	43.3322444575916	0.0
2019-02-27	12	1	8.658263075456784	23.038830194803662	0.0
2019-02-28	12	1	2.8324782216770785	17.798672036659863	0.0
2019-03-02	12	1	10.22437187078488	45.87509716139949	0.0
2019-03-03	12	1	37.90066897741603	135.53282313979756	1.0000000000000002
2019-03-09	12	1	50.22015990916112	183.4228457981677	0.0
2019-01-01	13	1	12.742556293725231	31.2418119698237	0.0
2019-01-06	13	1	12.09215937808744	38.478864737637366	2.5
2019-01-10	13	1	7.381723934481893	17.997934748613858	3.0
2019-01-16	13	1	13.533151853684044	34.11050015128667	0.75
2019-01-23	13	1	16.056293303927838	47.11579375544035	1.0
2019-01-28	13	1	12.145736350517641	27.619399199262578	1.5
2019-02-03	13	1	14.32441118572968	36.85831229287536	0.0
2019-02-08	13	1	13.968932295226946	44.18895689532944	1.25
2019-02-14	13	1	13.009659445871948	35.61677952258165	1.25
2019-02-21	13	1	10.20590599455635	29.717757683002173	0.0
2019-02-27	13	1	13.08479938817094	35.05659105476228	1.4999999999999998
2019-03-07	13	1	17.923053041764156	72.5741675224413	1.0
2019-01-01	14	1	7.074321140108478	39.853640096953825	0.0
2019-01-09	14	1	8.851534593570243	49.270113936026476	0.0
2019-01-12	14	1	12.165415197167238	51.81419313014381	0.0
2019-01-14	14	1	7.829869320007208	54.035082415809995	0.0
2019-01-15	14	1	3.564178879977645	30.287434225677764	0.0
2019-01-25	14	1	5.4857520144253025	23.555481560615988	0.0
2019-01-26	14	1	2.7430808399108524	21.01523579157396	0.0
2019-02-02	14	1	12.673921928770776	47.006763477507285	0.0
2019-02-04	14	1	1.9395251510709155	13.683569499549645	0.0
2019-02-06	14	1	7.3926596591178075	27.65085657450029	0.0
2019-02-11	14	1	5.152140401275489	22.15513057013751	0.0
2019-02-12	14	1	3.3902368178488254	24.463469515339952	0.0
2019-02-16	14	1	7.1830801387704195	29.26871016329553	0.0
2019-02-22	14	1	10.196386199355358	48.087481098823055	0.0
2019-02-27	14	1	7.3630829622826965	32.81367114633258	0.0
2019-03-08	14	1	7.290770305574244	115.59277948942186	0.0
2019-03-10	14	1	10.040771873245896	40.43090588831416	0.0
2019-01-01	15	1	23.55456364342107	54.294637969085684	0.0
2019-01-06	15	1	40.32355715127345	128.32872005498623	4.5
2019-01-12	15	1	31.0698547842211	92.01285325466492	0.0
2019-01-19	15	1	52.945047682015044	180.18396736540583	3.0
2019-01-27	15	1	39.53358036385967	125.84005842559816	1.0
2019-02-02	15	1	62.086484385570316	195.6639165149872	3.25
2019-02-10	15	1	30.801427947330843	96.17705768426278	0.0
2019-02-18	15	1	17.58920805990715	56.484162732206315	1.0
2019-02-23	15	1	39.67374786806875	124.56407556055551	4.500000000000001
2019-02-28	15	1	4.563894975459594	9.417502748130168	0.0
2019-03-02	15	1	52.22320781749399	161.71834104100668	2.25
2019-03-08	15	1	13.682251264591985	43.542869970365	0.0
2019-01-01	16	1	48.398038745042	150.9692891279013	0.0
2019-01-06	16	1	21.72393030708153	69.52408277750898	0.0
2019-01-19	16	1	21.251359971898477	92.08136551699644	2.0
2019-02-01	16	1	30.437484587687244	92.61515030384723	0.0
2019-02-24	16	1	31.738794441984826	109.54619660679658	3.5
2019-03-03	16	1	42.52629128987712	192.45412372411732	0.0
2019-01-01	17	1	2.0188808724604117	17.520741108845655	0.0
2019-01-03	17	2	3.1710537015843734	4.83828185451166	0.0
2019-01-04	17	1	2.9091696868101504	19.2725429937148	0.0
2019-01-09	17	1	0.9752542624355496	2.887027587464561	0.0
2019-01-10	17	1	3.774962981044942	9.336208107791904	0.0
2019-01-11	17	1	0.9908615987981236	2.7137944253163013	0.0
2019-01-13	17	1	1.1124866667021436	1.8179221460392765	0.0
2019-01-16	17	1	3.1547514139173547	6.916774041988281	0.0
2019-01-17	17	1	0.9454850240774392	3.798170039816462	1.0
2019-01-18	17	1	7.13043887226142	23.536512045585475	0.0
2019-01-19	17	1	4.809727127387625	10.636715230811923	0.0
2019-01-20	17	1	1.0098407838986023	3.3933838409997743	0.0
2019-01-22	17	1	0.9669757955938856	1.8903325428532969	0.0
2019-01-23	17	1	1.0680815070251886	1.9168260957778736	0.0
2019-01-30	17	3	5.309053088718866	10.762629321543107	0.0
2019-01-31	17	1	2.0121297129881697	14.781399596223835	0.0
2019-02-02	17	1	2.093895141918897	10.158262036494783	0.0
2019-02-03	17	1	3.2279224564585163	13.844186016700778	0.0
2019-02-04	17	1	0.926243418084749	1.2053265344268014	0.0
2019-02-05	17	1	1.0769648215520724	2.9246471082936942	0.0
2019-02-15	17	1	1.0316570209700815	5.096894064418331	1.0
2019-02-17	17	1	2.596601397297936	6.3844792524440015	0.5
2019-02-21	17	1	1.0396572728412012	3.0751959838786433	0.0
2019-02-22	17	2	2.951921567824971	6.266474019015423	0.0
2019-02-24	17	1	3.773019517873329	9.337121466462534	0.0
2019-02-25	17	1	1.1244205588656786	3.2857759091342973	0.0
2019-02-26	17	1	1.9456267495418125	3.134847296515852	0.0
2019-02-27	17	1	1.0154738442850026	2.5958423156957195	0.0
2019-02-28	17	1	0.856789806970122	2.4168378744743526	0.5
2019-03-02	17	2	8.81571439117627	13.840304147502806	0.75
2019-03-04	17	1	1.1489954077299225	1.9075287751156669	0.0
2019-03-05	17	1	3.4700323484460154	10.497560940688896	0.7500000000000004
2019-03-06	17	1	0.8904761685637183	2.2954927668243963	0.0
2019-03-08	17	2	2.221602015770111	4.313623890565207	0.0
2019-03-09	17	1	1.7664894291268354	6.268321813849671	0.0
2019-03-10	17	1	1.0344983682922997	1.8228198827154167	0.0
2019-01-01	18	2	6.686808221963466	13.987319991660845	0.0
2019-01-03	18	2	6.314868794551865	17.075395838924848	0.0
2019-01-04	18	1	1.8610267274792036	4.631882366307977	0.0
2019-01-07	18	1	2.8847150353037643	7.376040431707736	0.0
2019-01-11	18	1	1.840694984861044	5.7539219352444375	0.0
2019-01-13	18	2	4.125981907417937	11.283043640306078	0.0
2019-01-16	18	1	1.093974515205139	1.9696103860062948	0.0
2019-01-18	18	1	2.8656439760667456	4.984915903148114	0.0
2019-01-22	18	3	3.5606072459507914	8.448119709848843	0.0
2019-01-23	18	1	1.1551548517707078	3.034053477113397	0.0
2019-01-25	18	2	4.478133154915738	8.182722732778425	0.0
2019-01-01	19	1	1.0000608892282712	6.172134443865835	0.0
2019-01-14	19	1	7.615281891445407	32.773949193741764	1.0
2019-01-15	19	1	0.9503758674222114	2.932327252340942	0.0
2019-01-19	19	1	9.524129654085069	26.11050202313871	0.0
2019-01-23	19	2	9.788308415067752	34.44664028320148	0.0
2019-01-27	19	1	7.0769816357345725	23.2137048126872	0.0
2019-01-28	19	1	4.478956435232916	30.143943844276638	0.0
2019-01-29	19	1	3.232504822941628	7.356950039778075	0.0
2019-01-31	19	1	7.079980651953039	12.901313373716691	0.0
2019-02-03	19	1	2.0585498209610016	6.989445589990716	0.0
2019-02-04	19	1	6.333144792041059	19.664092549636933	0.0
2019-02-05	19	1	1.9054899189340184	5.593765860364944	0.0
2019-02-06	19	1	5.887610611003939	18.48881245285297	0.0
2019-02-10	19	1	3.1874669336701693	9.110445963382112	0.0
2019-02-12	19	1	5.410469407414899	10.40608465240677	0.0
2019-02-16	19	1	3.920252786870476	10.339420406072648	0.0
2019-02-23	19	1	8.46700314552097	26.16611912369702	0.0
2019-02-26	19	1	7.284705098158666	23.21778300145252	0.0
2019-03-01	19	1	3.4234154604397764	26.51757809591546	0.0
2019-03-04	19	1	6.467334527763712	20.96642507581188	0.0
2019-03-10	19	1	5.19457824536084	12.615699520427375	0.0
2019-01-01	20	1	34.78654964433827	83.2180403942618	1.0
2019-01-11	20	1	34.66457902824924	160.8568633268881	0.5
2019-01-29	20	1	34.49596452451813	103.77464888316813	2.0
2019-02-07	20	1	4.907203212304586	21.130745873932312	0.0
2019-02-14	20	1	17.814539731459593	66.66518077894504	1.25
2019-02-21	20	1	9.209985734545699	39.77960372997107	0.0
2019-02-26	20	1	26.196090069257576	103.67489422644421	0.0
2019-02-28	20	1	6.827943557826903	12.860667737636822	0.0
2019-01-01	21	1	10.982224748239481	34.240272411370164	0.0
2019-01-06	21	1	12.931782084340814	53.28297063899278	0.0
2019-01-14	21	1	15.195471098495512	65.55541119996708	0.0
2019-01-21	21	1	11.494067466181662	38.429251753066225	0.0
2019-01-28	21	1	16.617562853985415	62.15806080674429	0.0
2019-02-03	21	1	8.412095669812809	26.756977512212075	0.0
2019-02-16	21	1	4.223516575337442	18.986592473174586	0.0
2019-02-25	21	1	15.911755371059105	53.61437584157216	0.0
2019-03-10	21	1	13.916136532010407	51.89721945226201	0.0
2019-01-01	22	1	10.184184551182776	25.533202332140547	0.0
2019-01-06	22	1	6.335477220508755	18.10120464511155	0.75
2019-01-08	22	1	8.964062524213194	28.55701540206432	1.25
2019-01-19	22	1	7.026235570163769	30.365364689652715	1.0
2019-01-21	22	1	15.855455967900214	37.31783671011252	0.0
2019-01-26	22	1	13.572476760581242	48.724047001350435	1.0
2019-01-29	22	1	11.63281765053031	45.798297453740176	0.75
2019-02-06	22	1	10.291414169103506	37.03044157580137	0.0
2019-02-11	22	1	13.731994739907739	45.97679576206925	3.5
2019-02-17	22	1	10.377684589153064	43.75205941497306	0.75
2019-02-21	22	1	10.93745240684731	28.47080353663421	2.0000000000000004
2019-02-24	22	1	9.208333270752457	37.20668440587817	0.0
2019-02-28	22	1	13.267307396134784	27.32216731651793	0.0
2019-03-02	22	1	5.266985739219153	16.530650234978086	0.0
2019-03-04	22	1	7.6926105509732245	18.081918128750093	2.5
2019-03-09	22	1	13.075544371166488	34.459018526818056	0.0
2019-01-01	23	1	12.44812552198641	55.307109805096005	0.0
2019-01-09	23	1	6.658374265743798	27.81157043711359	0.0
2019-01-11	23	1	5.582769458632701	24.54001549374936	0.0
2019-01-15	23	1	8.600141117478525	26.84929479107998	0.0
2019-01-17	23	1	12.134562146386859	33.37368856093375	0.0
2019-01-21	23	1	5.102168682652662	38.28990277517978	0.0
2019-01-26	23	1	7.985403318231446	29.897400882586478	0.0
2019-01-27	23	1	21.499395179742766	104.68699908933662	0.0
2019-02-02	23	1	4.966584844493951	19.81708320391025	0.0
2019-02-05	23	1	14.608761200329337	42.65285088343256	0.0
2019-02-07	23	1	4.008736693438282	24.857504843733114	0.0
2019-02-09	23	1	9.145716613243117	34.91860337079837	0.0
2019-02-17	23	1	24.66201962584353	79.61323576617963	0.0
2019-02-23	23	1	6.427962272855693	22.24176263585465	0.0
2019-02-27	23	1	4.820016798292273	9.911603466712414	0.0
2019-03-03	23	1	17.080627351438075	98.2529754158255	0.0
2019-03-10	23	1	5.858707578733934	16.069939648224526	0.0
2019-01-01	24	1	25.409862286913675	98.8284624474985	0.0
2019-01-04	24	1	23.917421967754265	122.0465129154017	0.0
2019-01-15	24	1	12.148607972430403	46.4008986435045	0.0
2019-01-19	24	1	34.038732647490484	158.92951023173157	0.0
2019-01-28	24	1	2.004443352391156	10.853549708082118	0.0
2019-02-10	24	1	4.537865021124149	21.439146188189	0.0
2019-02-11	24	1	29.89872999846089	139.38733334870884	0.0
2019-02-28	24	1	17.312324505824446	50.54617257233003	0.0
2019-01-01	25	1	7.767055076235077	20.633622098227228	0.0
2019-01-05	25	1	0.913199615231182	2.249189701747494	0.0
2019-01-12	25	2	14.217500364073192	47.405401724076604	0.0
2019-01-30	25	1	2.4376158207005383	18.536420748269	0.0
2019-02-02	25	1	5.678318435493457	11.977340551812013	0.0
2019-02-08	25	1	10.83940672506402	39.60770539799283	0.0
2019-02-23	25	1	10.318243726330497	22.093901036494913	0.0
2019-03-02	25	1	9.94595158038784	37.820915396892424	0.0
2019-03-07	25	1	7.273232730339344	22.62020596956671	0.0
2019-01-01	26	1	60.55852143796632	182.68177643349534	0.0
2019-01-06	26	1	34.24953551308758	108.9982629093782	0.0
2019-01-19	26	1	76.59100003771641	268.20729662316285	0.0
2019-01-26	26	1	36.60117668836066	121.40507884820957	0.0
2019-01-30	26	1	16.122466637158134	110.1643479266413	0.0
2019-02-01	26	1	4.999689374813216	16.285453356528706	0.0
2019-02-10	26	1	53.624102742163785	194.85964641820362	0.0
2019-02-19	26	1	44.42855926386429	152.12930519533725	0.0
2019-02-22	26	1	17.663115248581978	50.68357477848743	0.0
2019-02-24	26	1	40.96029798187657	151.56372304275524	0.0
2019-03-09	26	1	53.54043247432961	207.5966364775663	0.0
2019-01-01	27	1	32.90616420322472	118.0984235424496	0.0
2019-01-10	27	1	10.165326717704172	38.66719209727059	0.0
2019-01-15	27	1	3.659439269472058	17.999111193125735	0.0
2019-01-21	27	1	49.17507642070564	174.19579313367447	0.0
2019-01-26	27	1	58.27046397725549	177.9864017848238	2.0
2019-02-11	27	1	32.42419762682838	99.67803757067396	0.0
2019-02-16	27	1	40.95044908192736	139.77895344279207	0.0
2019-02-24	27	1	39.105876562530646	154.73361217326755	0.0
2019-03-04	27	1	1.730728628386021	10.174022511785855	0.0
2019-03-06	27	2	57.12570396026518	186.1961964951621	1.0
2019-01-01	28	1	8.355794353048472	43.69080850888529	0.0
2019-01-05	28	1	23.42174798131165	67.40006953665092	25.78
2019-01-10	28	1	7.712492410795982	27.86762132991453	0.0
2019-01-18	28	1	17.34629533633959	82.69075580193152	2.0
2019-01-19	28	1	3.384197246300027	6.046721433175799	0.0
2019-01-26	28	1	27.27835810842981	107.61247361181496	0.0
2019-01-30	28	1	13.418155742717738	34.65207761078836	0.0
2019-02-04	28	1	0.9716836650454076	3.919067871430329	0.0
2019-02-07	28	1	13.440659328263378	48.58444036305776	0.0
2019-02-08	28	1	2.982153473277536	12.61534178698185	0.0
